25.23787,51.53469
25.23827,51.53843
25.23852,51.54028
25.23881,51.54303
25.23902,51.54436
25.23922,51.54613
25.23908,51.54678
25.23918,51.54696
25.23933,51.54707
25.23955,51.54704
25.23967,51.54692
25.23984,51.5467
25.24024,51.54645
25.24055,51.54629
25.24285,51.54441
25.24356,51.54381
25.24432,51.54321
25.24474,51.54285
25.24702,51.54101
25.24924,51.53915
25.25027,51.53833
25.25122,51.53746
25.25157,51.53708
25.25185,51.53686
25.25213,51.53668
25.25253,51.53652
25.25287,51.53644
25.25398,51.53641
25.25441,51.53646
25.25444,51.53148
25.25455,51.53125
25.25454,51.53089
25.25456,51.53073
25.25461,51.53057
25.25477,51.53052
25.25666,51.53024
25.25738,51.53011
25.25812,51.53001
25.25888,51.52993
25.25921,51.52993
25.2592,51.53412
25.25916,51.53649
25.25911,51.5368
25.25903,51.53694
25.25886,51.53701
25.25872,51.53716
25.25874,51.53733
25.25882,51.5374
25.2592,51.5374
25.26081,51.53782
25.26149,51.53792
25.2628,51.5379
25.26365,51.53785
25.26485,51.53783
25.26497,51.53788
25.26528,51.53776
25.26683,51.53781
25.26968,51.53795
25.26965,51.5374
25.2695,51.53608
25.26922,51.53485
25.26899,51.5336
25.269,51.53336
25.26893,51.53314
25.26858,51.53113
25.26858,51.53095
25.26875,51.53085
25.27066,51.53058
25.27069,51.53072
25.27237,51.53079
25.27384,51.53096
25.27457,51.53106
25.27464,51.53223
25.27475,51.53289
25.27479,51.53356
25.27488,51.53667
25.27492,51.53715
25.27513,51.53791
25.27522,51.53815
25.27542,51.53852
25.27559,51.53873
25.27613,51.53931
25.27705,51.53809
25.27721,51.53806
25.27788,51.53712
25.27825,51.53669
25.27889,51.53614
25.27906,51.53601
25.27922,51.53585
25.27978,51.53554
25.28057,51.53529
25.28088,51.53525
25.28425,51.53498
25.2855,51.53491
25.28552,51.53551
25.28555,51.53562
25.28556,51.53588
25.28546,51.53598
