25.28489,51.53645
25.28519,51.53663
25.2856,51.53693
25.28576,51.5372
25.28581,51.53751
25.28587,51.53767
25.28621,51.53778
25.28632,51.53787
25.28643,51.53878
25.28643,51.53952
25.28606,51.53991
25.28549,51.53999
25.28477,51.54005
25.28392,51.54007
25.28262,51.53998
25.28249,51.53991
25.28237,51.53976
25.28232,51.53967
25.28228,51.53888
25.28227,51.53844
25.28211,51.53783
25.28195,51.53751
25.28172,51.53725
25.2804,51.53602
25.2801,51.53563
25.27942,51.5354
25.27859,51.5357
25.2785,51.53587
25.27805,51.5362
25.27793,51.53651
25.27776,51.53671
25.27706,51.53767
25.27695,51.53775
25.27671,51.53813
25.27496,51.54054
25.27319,51.54304
25.27298,51.54325
25.27263,51.54379
25.27206,51.54439
25.27161,51.54414
25.27134,51.54392
25.27123,51.54377
25.27095,51.54359
25.27056,51.54323
25.27008,51.54262
25.26977,51.54201
25.26972,51.54184
25.2696,51.54116
25.26967,51.53843
25.26966,51.53827
25.26948,51.53787
25.26614,51.53773
25.2657,51.53768
25.26536,51.53766
25.26527,51.53767
25.26497,51.53757
25.26463,51.53772
25.26439,51.53768
25.26412,51.53768
25.26368,51.53759
25.26362,51.53756
25.26348,51.53765
25.26278,51.5377
25.26174,51.53773
25.26042,51.53751
25.26019,51.53746
25.25969,51.53726
25.25955,51.53717
25.25945,51.53724
25.25936,51.53723
25.2575,51.53679
25.25597,51.53646
25.25469,51.53634
25.25412,51.5367
25.25409,51.53792
25.25382,51.53847
25.25334,51.53847
25.25198,51.53853
25.25196,51.5395
25.25198,51.5405
25.25195,51.54097
25.25167,51.54095
25.25144,51.5411
25.25142,51.54117
25.25182,51.54262
25.25208,51.54349
25.25234,51.54422
25.25251,51.54458
25.25272,51.54496
25.25303,51.54506
25.25435,51.54461
25.25462,51.54462
25.25503,51.5461
25.25468,51.54658
25.25445,51.54669
25.25394,51.54712
25.2512,51.54932
25.25048,51.54977
25.25014,51.55004
25.25013,51.55053
25.25043,51.55185
25.25088,51.55322
25.25202,51.55602
25.25233,51.55672
25.25236,51.55704
25.25196,51.55735
25.24913,51.55923
25.24834,51.5597
25.2479,51.55991
25.24774,51.55969
25.24756,51.55917
25.24725,51.55792
25.24707,51.55707
25.24709,51.55676
25.2469,51.5562
25.24668,51.55387
25.24645,51.55235
25.24637,51.55142
25.246,51.55133
25.24114,51.55253
25.24042,51.5527
25.24036,51.55268
25.24006,51.55172
25.23982,51.55026
25.23959,51.54836
25.23937,51.54723
25.23837,51.54766
25.23719,51.54865
25.23474,51.55077
25.23446,51.55093
25.23427,51.55114
25.23419,51.55183
25.23463,51.55298
25.23555,51.55562
25.23582,51.55577
25.23818,51.5548
25.23863,51.55472
25.23902,51.55445
25.24001,51.55404
25.24039,51.55473
25.24115,51.55827
25.2417,51.56035
25.24238,51.56246
25.24315,51.56443
25.24371,51.56555
25.24519,51.56795
25.24467,51.56871
25.24379,51.56918
25.24304,51.56948
25.24276,51.56955
25.24263,51.56943
25.24252,51.56913
25.24164,51.56955
25.24151,51.56953
25.2412,51.56979
25.24079,51.57001
25.24022,51.57025
25.23991,51.57046
25.23958,51.57066
25.23928,51.57071
25.23894,51.56998
25.23857,51.56902
25.23814,51.56778
25.23784,51.56774
25.23525,51.56883
25.23458,51.56902
25.23354,51.56646
25.23333,51.56585
25.23185,51.56064
25.23172,51.56015
25.23126,51.5586
25.23099,51.55759
25.23051,51.55595
25.23026,51.55477
25.23119,51.55389
25.23342,51.55209
25.23367,51.55198
25.23378,51.55182
25.23565,51.55028
25.2381,51.5483
25.23853,51.54808
25.23882,51.54776
25.23981,51.54709
25.24102,51.54621
25.24344,51.54419
25.24453,51.54335
25.24506,51.54319
25.24523,51.54417
25.24585,51.54954
25.24603,51.55051
25.24613,51.55119
25.24613,51.55139
25.24631,51.55192
25.24658,51.55362
25.24688,51.55676
25.24715,51.55764
25.24743,51.55897
25.24769,51.55984
25.2478,51.55997
25.24824,51.55983
25.24938,51.55915
25.25014,51.55863
25.25072,51.55833
25.2509,51.55814
25.25163,51.55765
25.25221,51.55724
25.25236,51.55723
25.25243,51.55708
25.25244,51.5568
25.25185,51.55547
25.25146,51.55448
25.25129,51.55414
25.25095,51.55326
25.25063,51.55235
25.25043,51.55162
25.25023,51.55076
25.25019,51.55043
25.25031,51.55006
25.2507,51.54984
25.25088,51.54967
25.25164,51.54907
25.25256,51.54831
25.25318,51.54791
25.25327,51.54779
25.2538,51.54738
25.25371,51.54663
25.25276,51.54485
25.25254,51.54437
25.25225,51.54369
25.25189,51.5425
25.25151,51.54116
25.25187,51.54105
25.25205,51.54055
25.25199,51.53879
25.25199,51.5383
25.25187,51.53789
25.25165,51.53756
25.25157,51.5374
25.25191,51.53691
25.25281,51.53651
25.25369,51.53647
25.25612,51.53666
25.25714,51.53688
25.25994,51.53761
25.26046,51.53773
25.2608,51.53788
25.26089,51.53783
25.2612,51.53789
25.26207,51.53793
25.26247,51.53798
25.26252,51.53795
25.26324,51.5379
25.26471,51.53783
25.26492,51.5379
25.2653,51.53778
25.26582,51.53785
25.26642,51.53779
25.26825,51.53786
25.26884,51.53798
25.26914,51.53801
25.26926,51.53796
25.26956,51.53809
25.26961,51.53846
25.26956,51.54086
25.26963,51.54182
25.26974,51.54219
25.27006,51.54276
25.27063,51.54339
25.27119,51.54389
25.27169,51.54436
25.27203,51.54467
25.27273,51.54413
25.2767,51.53864
25.27725,51.53802
25.2779,51.53713
25.27842,51.53661
25.27869,51.5363
25.27926,51.53583
25.28013,51.53543
25.2814,51.53522
25.2851,51.53497
25.28553,51.53507
25.28555,51.53556
25.28559,51.53589
25.28547,51.53594
25.28543,51.53599
