25.28516,51.5362
25.28518,51.53645
25.28524,51.53662
25.28535,51.53671
25.28547,51.53694
25.28564,51.53701
25.28552,51.53695
25.28567,51.53701
25.2858,51.53766
25.28586,51.53776
25.28593,51.53779
25.28619,51.53778
25.28628,51.53783
25.28633,51.53795
25.28639,51.53938
25.28638,51.53947
25.28635,51.53956
25.28618,51.5398
25.28607,51.53989
25.28573,51.53996
25.285,51.54004
25.28409,51.54007
25.2826,51.54
25.28252,51.53998
25.28245,51.53992
25.28228,51.53972
25.28222,51.53958
25.28222,51.53831
25.28219,51.53812
25.28208,51.53779
25.28192,51.53749
25.28158,51.53712
25.2804,51.53595
25.28015,51.5356
25.27994,51.53517
25.2798,51.53472
25.27972,51.53439
25.27968,51.5339
25.27952,51.52944
25.27959,51.52852
25.27955,51.52842
25.27942,51.52834
25.27885,51.52821
25.27856,51.52819
25.27695,51.52822
25.27648,51.5282
25.27557,51.52808
25.27515,51.528
25.27444,51.52779
25.26671,51.52575
25.26615,51.52557
25.26523,51.52522
25.2642,51.52472
25.26327,51.52443
25.2619,51.52417
25.25816,51.52416
25.25504,51.52413
25.25112,51.52412
25.2483,51.52417
25.2465,51.52416
25.24635,51.5241
25.24605,51.52411
25.24594,51.52414
25.24556,51.52415
25.24347,51.5241
25.24149,51.52413
25.2405,51.52404
25.23963,51.52384
25.23834,51.52331
25.23804,51.52305
25.23791,51.52272
25.23771,51.52259
25.23743,51.52259
25.23723,51.52285
25.23726,51.5234
25.23729,51.52802
25.23721,51.5283
25.23621,51.52816
25.2318,51.52743
25.23116,51.5273
25.23098,51.5271
25.23096,51.52692
25.23109,51.52655
25.23347,51.52052
25.23371,51.52009
25.23393,51.51979
25.23413,51.51961
25.23428,51.51956
25.2344,51.51942
25.23449,51.51923
25.22911,51.51254
25.22676,51.50965
25.22642,51.50905
25.22611,51.50877
25.22566,51.50829
25.2251,51.50797
25.22418,51.50738
25.22167,51.50524
25.21985,51.50376
25.2165,51.50096
25.21604,51.50055
25.21581,51.50029
25.21583,51.49998
25.21642,51.49902
25.21879,51.49591
25.21929,51.49521
25.2195,51.49483
25.21968,51.49444
25.21985,51.49421
25.22002,51.49405
25.22018,51.49394
25.22024,51.49387
25.22027,51.49365
25.22022,51.49353
25.22006,51.49349
25.21992,51.49349
25.21961,51.49327
25.21729,51.49127
25.21709,51.49104
25.21697,51.49075
25.21692,51.49071
25.21684,51.49068
25.21674,51.49068
25.21667,51.49074
25.21661,51.49082
25.21655,51.49113
25.21647,51.4913
25.21458,51.49394
25.21325,51.49574
25.21302,51.49611
25.21258,51.49668
25.21242,51.49695
25.21224,51.49698
25.21196,51.49695
25.21157,51.49662
25.21108,51.49612
25.21069,51.49564
25.21004,51.49475
25.2095,51.49389
25.20889,51.49273
25.20159,51.47602
25.2014,51.47589
25.20118,51.47585
25.20105,51.47585
25.19588,51.47853
25.19529,51.47733
25.19464,51.47566
25.1945,51.47548
25.1944,51.47559
25.19432,51.47572
25.19369,51.47612
25.19286,51.47668
25.19223,51.47713
25.19088,51.47802
25.19079,51.47814
25.19076,51.47823
25.19078,51.47833
25.19085,51.47853
25.19157,51.48019
25.19159,51.48029
25.19149,51.48042
25.191,51.48068
25.19095,51.48072
25.19097,51.48083
25.191,51.48087
25.19106,51.48088
25.19146,51.48066
25.19151,51.48061
25.19153,51.48043
25.19156,51.4804
25.19165,51.48041
25.19172,51.48053
25.19178,51.48071
25.19178,51.48079
25.19171,51.48086
25.19141,51.481
25.19081,51.48131
25.19058,51.48141
25.19041,51.4814
25.19029,51.4813
25.19023,51.4812
25.18861,51.47691
25.18837,51.47611
25.18836,51.47589
25.18855,51.4756
25.19524,51.47096
25.19233,51.46394
25.19176,51.46268
25.19073,51.4634
25.18955,51.46416
25.18936,51.4642
25.18928,51.46432
25.1891,51.46452
25.18861,51.46484
25.18843,51.46498
25.18739,51.46568
25.18579,51.46685
25.18558,51.46696
25.18545,51.46698
25.18536,51.46705
25.18536,51.46716
25.18547,51.46724
25.18558,51.46717
25.1856,51.46705
25.18697,51.46607
25.18907,51.46463
25.18931,51.46442
25.18949,51.46439
25.18962,51.46423
25.18982,51.46406
25.19182,51.46272
25.19118,51.46124
25.19005,51.45892
25.18946,51.4578
