110.0000000000,25.2848920000,51.5364490000,1.0000000000
110.0000000000,25.2848920000,51.5364490000,1.0001000000
110.0000000000,25.2849707974,51.5364967072,1.0002000000
110.0000000000,25.2850495947,51.5365444145,1.0003000000
110.0000000000,25.2851283921,51.5365921219,1.0004000000
110.0000000000,25.2851860000,51.5366270000,1.0005000000
110.0000000000,25.2851860000,51.5366270000,2.0000000000
110.0000000000,25.2851860000,51.5366270000,2.0001000000
110.0000000000,25.2852608339,51.5366819617,2.0002000000
110.0000000000,25.2853356677,51.5367369234,2.0003000000
110.0000000000,25.2854105016,51.5367918852,2.0004000000
110.0000000000,25.2854853354,51.5368468471,2.0005000000
110.0000000000,25.2855601692,51.5369018090,2.0006000000
110.0000000000,25.2856040000,51.5369340000,2.0007000000
110.0000000000,25.2856040000,51.5369340000,3.0000000000
110.0000000000,25.2856040000,51.5369340000,3.0001000000
110.0000000000,25.2856526060,51.5370175515,3.0002000000
110.0000000000,25.2857012119,51.5371011030,3.0003000000
110.0000000000,25.2857498178,51.5371846546,3.0004000000
110.0000000000,25.2857570000,51.5371970000,3.0005000000
110.0000000000,25.2857570000,51.5371970000,4.0000000000
110.0000000000,25.2857570000,51.5371970000,4.0001000000
110.0000000000,25.2857730355,51.5372947553,4.0002000000
110.0000000000,25.2857890710,51.5373925106,4.0003000000
110.0000000000,25.2858051064,51.5374902660,4.0004000000
110.0000000000,25.2858090000,51.5375140000,4.0005000000
110.0000000000,25.2858090000,51.5375140000,5.0000000000
110.0000000000,25.2858090000,51.5375140000,5.0001000000
110.0000000000,25.2858419300,51.5376064352,5.0002000000
110.0000000000,25.2858660000,51.5376740000,5.0003000000
110.0000000000,25.2858660000,51.5376740000,6.0000000000
110.0000000000,25.2858660000,51.5376740000,6.0001000000
110.0000000000,25.2859521769,51.5377020517,6.0002000000
110.0000000000,25.2860383539,51.5377301035,6.0003000000
110.0000000000,25.2861245308,51.5377581553,6.0004000000
110.0000000000,25.2862070000,51.5377850000,6.0005000000
110.0000000000,25.2862070000,51.5377850000,7.0000000000
110.0000000000,25.2862070000,51.5377850000,7.0001000000
110.0000000000,25.2862808562,51.5378415566,7.0002000000
110.0000000000,25.2863180000,51.5378700000,7.0003000000
110.0000000000,25.2863180000,51.5378700000,8.0000000000
110.0000000000,25.2863180000,51.5378700000,8.0001000000
110.0000000000,25.2863296347,51.5379685146,8.0002000000
110.0000000000,25.2863412693,51.5380670293,8.0003000000
110.0000000000,25.2863529039,51.5381655440,8.0004000000
110.0000000000,25.2863645384,51.5382640587,8.0005000000
110.0000000000,25.2863761729,51.5383625734,8.0006000000
110.0000000000,25.2863878072,51.5384610882,8.0007000000
110.0000000000,25.2863994416,51.5385596029,8.0008000000
110.0000000000,25.2864110758,51.5386581177,8.0009000000
110.0000000000,25.2864227100,51.5387566325,8.0010000000
110.0000000000,25.2864250000,51.5387760000,8.0011000000
110.0000000000,25.2864250000,51.5387760000,9.0000000000
110.0000000000,25.2864250000,51.5387760000,9.0001000000
110.0000000000,25.2864262017,51.5388753426,9.0002000000
110.0000000000,25.2864274033,51.5389746853,9.0003000000
110.0000000000,25.2864286049,51.5390740280,9.0004000000
110.0000000000,25.2864298064,51.5391733706,9.0005000000
110.0000000000,25.2864310078,51.5392727133,9.0006000000
110.0000000000,25.2864322092,51.5393720559,9.0007000000
110.0000000000,25.2864334104,51.5394713986,9.0008000000
110.0000000000,25.2864340000,51.5395200000,9.0009000000
110.0000000000,25.2864340000,51.5395200000,10.0000000000
110.0000000000,25.2864340000,51.5395200000,10.0001000000
110.0000000000,25.2863681605,51.5395875906,10.0002000000
110.0000000000,25.2863023210,51.5396551811,10.0003000000
110.0000000000,25.2862364815,51.5397227715,10.0004000000
110.0000000000,25.2861706419,51.5397903619,10.0005000000
110.0000000000,25.2861048023,51.5398579522,10.0006000000
