110.00000,25.28489,51.53645,1.00000
110.00000,25.28519,51.53663,2.00000
110.00000,25.28560,51.53693,3.00000
110.00000,25.28576,51.53720,4.00000
110.00000,25.28581,51.53751,5.00000
110.00000,25.28587,51.53767,6.00000
110.00000,25.28621,51.53778,7.00000
110.00000,25.28632,51.53787,8.00000
110.00000,25.28643,51.53878,9.00000
110.00000,25.28643,51.53952,10.00000
110.00000,25.28606,51.53991,11.00000
110.00000,25.28549,51.53999,12.00000
110.00000,25.28477,51.54005,13.00000
110.00000,25.28392,51.54007,14.00000
110.00000,25.28262,51.53998,15.00000
110.00000,25.28249,51.53991,16.00000
110.00000,25.28237,51.53976,17.00000
110.00000,25.28232,51.53967,18.00000
110.00000,25.28228,51.53888,19.00000
110.00000,25.28227,51.53844,20.00000
110.00000,25.28211,51.53783,21.00000
110.00000,25.28195,51.53751,22.00000
110.00000,25.28172,51.53725,23.00000
110.00000,25.28040,51.53602,24.00000
110.00000,25.28010,51.53563,25.00000
110.00000,25.27942,51.53540,26.00000
110.00000,25.27859,51.53570,27.00000
110.00000,25.27850,51.53587,28.00000
110.00000,25.27805,51.53620,29.00000
110.00000,25.27793,51.53651,30.00000
110.00000,25.27776,51.53671,31.00000
110.00000,25.27706,51.53767,32.00000
110.00000,25.27695,51.53775,33.00000
110.00000,25.27671,51.53813,34.00000
110.00000,25.27496,51.54054,35.00000
110.00000,25.27319,51.54304,36.00000
110.00000,25.27298,51.54325,37.00000
110.00000,25.27263,51.54379,38.00000
110.00000,25.27206,51.54439,39.00000
110.00000,25.27161,51.54414,40.00000
110.00000,25.27134,51.54392,41.00000
110.00000,25.27123,51.54377,42.00000
110.00000,25.27095,51.54359,43.00000
110.00000,25.27056,51.54323,44.00000
110.00000,25.27008,51.54262,45.00000
110.00000,25.26977,51.54201,46.00000
110.00000,25.26972,51.54184,47.00000
110.00000,25.26960,51.54116,48.00000
110.00000,25.26967,51.53843,49.00000
110.00000,25.26966,51.53827,50.00000
110.00000,25.26948,51.53787,51.00000
110.00000,25.26614,51.53773,52.00000
110.00000,25.26570,51.53768,53.00000
110.00000,25.26536,51.53766,54.00000
110.00000,25.26527,51.53767,55.00000
110.00000,25.26497,51.53757,56.00000
110.00000,25.26463,51.53772,57.00000
110.00000,25.26439,51.53768,58.00000
110.00000,25.26412,51.53768,59.00000
110.00000,25.26368,51.53759,60.00000
110.00000,25.26362,51.53756,61.00000
110.00000,25.26348,51.53765,62.00000
110.00000,25.26278,51.53770,63.00000
110.00000,25.26174,51.53773,64.00000
110.00000,25.26042,51.53751,65.00000
110.00000,25.26019,51.53746,66.00000
110.00000,25.25969,51.53726,67.00000
110.00000,25.25955,51.53717,68.00000
110.00000,25.25945,51.53724,69.00000
110.00000,25.25936,51.53723,70.00000
110.00000,25.25750,51.53679,71.00000
110.00000,25.25597,51.53646,72.00000
110.00000,25.25469,51.53634,73.00000
110.00000,25.25412,51.53670,74.00000
110.00000,25.25409,51.53792,75.00000
110.00000,25.25382,51.53847,76.00000
110.00000,25.25334,51.53847,77.00000
110.00000,25.25198,51.53853,78.00000
110.00000,25.25196,51.53950,79.00000
110.00000,25.25198,51.54050,80.00000
110.00000,25.25195,51.54097,81.00000
110.00000,25.25167,51.54095,82.00000
110.00000,25.25144,51.54110,83.00000
110.00000,25.25142,51.54117,84.00000
110.00000,25.25182,51.54262,85.00000
110.00000,25.25208,51.54349,86.00000
110.00000,25.25234,51.54422,87.00000
110.00000,25.25251,51.54458,88.00000
110.00000,25.25272,51.54496,89.00000
110.00000,25.25303,51.54506,90.00000
110.00000,25.25435,51.54461,91.00000
110.00000,25.25462,51.54462,92.00000
110.00000,25.25503,51.54610,93.00000
110.00000,25.25468,51.54658,94.00000
110.00000,25.25445,51.54669,95.00000
110.00000,25.25394,51.54712,96.00000
110.00000,25.25120,51.54932,97.00000
110.00000,25.25048,51.54977,98.00000
110.00000,25.25014,51.55004,99.00000
110.00000,25.25013,51.55053,100.00000
110.00000,25.25043,51.55185,101.00000
110.00000,25.25088,51.55322,102.00000
110.00000,25.25202,51.55602,103.00000
110.00000,25.25233,51.55672,104.00000
110.00000,25.25236,51.55704,105.00000
110.00000,25.25196,51.55735,106.00000
110.00000,25.24913,51.55923,107.00000
110.00000,25.24834,51.55970,108.00000
110.00000,25.24790,51.55991,109.00000
110.00000,25.24774,51.55969,110.00000
110.00000,25.24756,51.55917,111.00000
110.00000,25.24725,51.55792,112.00000
110.00000,25.24707,51.55707,113.00000
110.00000,25.24709,51.55676,114.00000
110.00000,25.24690,51.55620,115.00000
110.00000,25.24668,51.55387,116.00000
110.00000,25.24645,51.55235,117.00000
110.00000,25.24637,51.55142,118.00000
110.00000,25.24600,51.55133,119.00000
110.00000,25.24114,51.55253,120.00000
110.00000,25.24042,51.55270,121.00000
110.00000,25.24036,51.55268,122.00000
110.00000,25.24006,51.55172,123.00000
110.00000,25.23982,51.55026,124.00000
110.00000,25.23959,51.54836,125.00000
110.00000,25.23937,51.54723,126.00000
110.00000,25.23837,51.54766,127.00000
110.00000,25.23719,51.54865,128.00000
110.00000,25.23474,51.55077,129.00000
110.00000,25.23446,51.55093,130.00000
110.00000,25.23427,51.55114,131.00000
110.00000,25.23419,51.55183,132.00000
110.00000,25.23463,51.55298,133.00000
110.00000,25.23555,51.55562,134.00000
110.00000,25.23582,51.55577,135.00000
110.00000,25.23818,51.55480,136.00000
110.00000,25.23863,51.55472,137.00000
110.00000,25.23902,51.55445,138.00000
110.00000,25.24001,51.55404,139.00000
110.00000,25.24039,51.55473,140.00000
110.00000,25.24115,51.55827,141.00000
110.00000,25.24170,51.56035,142.00000
110.00000,25.24238,51.56246,143.00000
110.00000,25.24315,51.56443,144.00000
110.00000,25.24371,51.56555,145.00000
110.00000,25.24519,51.56795,146.00000
110.00000,25.24467,51.56871,147.00000
110.00000,25.24379,51.56918,148.00000
110.00000,25.24304,51.56948,149.00000
110.00000,25.24276,51.56955,150.00000
110.00000,25.24263,51.56943,151.00000
110.00000,25.24252,51.56913,152.00000
110.00000,25.24164,51.56955,153.00000
110.00000,25.24151,51.56953,154.00000
110.00000,25.24120,51.56979,155.00000
110.00000,25.24079,51.57001,156.00000
110.00000,25.24022,51.57025,157.00000
110.00000,25.23991,51.57046,158.00000
110.00000,25.23958,51.57066,159.00000
110.00000,25.23928,51.57071,160.00000
110.00000,25.23894,51.56998,161.00000
110.00000,25.23857,51.56902,162.00000
110.00000,25.23814,51.56778,163.00000
110.00000,25.23784,51.56774,164.00000
110.00000,25.23525,51.56883,165.00000
110.00000,25.23458,51.56902,166.00000
110.00000,25.23354,51.56646,167.00000
110.00000,25.23333,51.56585,168.00000
110.00000,25.23185,51.56064,169.00000
110.00000,25.23172,51.56015,170.00000
110.00000,25.23126,51.55860,171.00000
110.00000,25.23099,51.55759,172.00000
110.00000,25.23051,51.55595,173.00000
110.00000,25.23026,51.55477,174.00000
110.00000,25.23119,51.55389,175.00000
110.00000,25.23342,51.55209,176.00000
110.00000,25.23367,51.55198,177.00000
110.00000,25.23378,51.55182,178.00000
110.00000,25.23565,51.55028,179.00000
110.00000,25.23810,51.54830,180.00000
110.00000,25.23853,51.54808,181.00000
110.00000,25.23882,51.54776,182.00000
110.00000,25.23981,51.54709,183.00000
110.00000,25.24102,51.54621,184.00000
110.00000,25.24344,51.54419,185.00000
110.00000,25.24453,51.54335,186.00000
110.00000,25.24506,51.54319,187.00000
110.00000,25.24523,51.54417,188.00000
110.00000,25.24585,51.54954,189.00000
110.00000,25.24603,51.55051,190.00000
110.00000,25.24613,51.55119,191.00000
110.00000,25.24613,51.55139,192.00000
110.00000,25.24631,51.55192,193.00000
110.00000,25.24658,51.55362,194.00000
