10010.00000,  25.28489,  51.53645,   1.00000
10010.00000,  25.28522,  51.53643,   2.00000
10010.00000,  25.28530,  51.53674,   3.00000
10010.00000,  25.28551,  51.53670,   4.00000
10010.00000,  25.28555,  51.53696,   5.00000
10010.00000,  25.28568,  51.53694,   6.00000
10010.00000,  25.28586,  51.53777,   7.00000
10010.00000,  25.28619,  51.53771,   8.00000
10010.00000,  25.28635,  51.53783,   9.00000
10010.00000,  25.28645,  51.53957,  10.00000
10010.00000,  25.28634,  51.53964,  11.00000
10010.00000,  25.28628,  51.53974,  12.00000
10010.00000,  25.28616,  51.53987,  13.00000
10010.00000,  25.28601,  51.53995,  14.00000
10010.00000,  25.28456,  51.54005,  15.00000
10010.00000,  25.28358,  51.54004,  16.00000
10010.00000,  25.28264,  51.53999,  17.00000
10010.00000,  25.28247,  51.53991,  18.00000
10010.00000,  25.28234,  51.53979,  19.00000
10010.00000,  25.28229,  51.53960,  20.00000
10010.00000,  25.28229,  51.53833,  21.00000
10010.00000,  25.28224,  51.53801,  22.00000
10010.00000,  25.28214,  51.53773,  23.00000
10010.00000,  25.28204,  51.53753,  24.00000
10010.00000,  25.28175,  51.53717,  25.00000
10010.00000,  25.28052,  51.53609,  26.00000
10010.00000,  25.28013,  51.53568,  27.00000
10010.00000,  25.27990,  51.53522,  28.00000
10010.00000,  25.27935,  51.53543,  29.00000
10010.00000,  25.27894,  51.53563,  30.00000
10010.00000,  25.27875,  51.53567,  31.00000
10010.00000,  25.27813,  51.53616,  32.00000
10010.00000,  25.27803,  51.53640,  33.00000
10010.00000,  25.27781,  51.53665,  34.00000
10010.00000,  25.27638,  51.53865,  35.00000
10010.00000,  25.27614,  51.53876,  36.00000
10010.00000,  25.27586,  51.53872,  37.00000
10010.00000,  25.27558,  51.53846,  38.00000
10010.00000,  25.27529,  51.53799,  39.00000
10010.00000,  25.27514,  51.53749,  40.00000
10010.00000,  25.27503,  51.53689,  41.00000
10010.00000,  25.27499,  51.53629,  42.00000
10010.00000,  25.27488,  51.53379,  43.00000
10010.00000,  25.27471,  51.53130,  44.00000
10010.00000,  25.27471,  51.53103,  45.00000
10010.00000,  25.27377,  51.53088,  46.00000
10010.00000,  25.27228,  51.53074,  47.00000
10010.00000,  25.27072,  51.53068,  48.00000
10010.00000,  25.27070,  51.53053,  49.00000
10010.00000,  25.26965,  51.53067,  50.00000
10010.00000,  25.26891,  51.53079,  51.00000
10010.00000,  25.26869,  51.53078,  52.00000
10010.00000,  25.26854,  51.53075,  53.00000
10010.00000,  25.26845,  51.53079,  54.00000
10010.00000,  25.26842,  51.53087,  55.00000
10010.00000,  25.26852,  51.53108,  56.00000
